Source,Text,Link,Verb,Original_Form,Context
Title,"""EphB2 receptor controls proliferation/migration dichotomy of glioblastoma by interacting with focal adhesion kinase.""",https://pubmed.ncbi.nlm.nih.gov/22310282,interact,interacting,dichotomy of glioblastoma by interacting with focal adhesion kinase.
Abstract,"""EphB2 receptor controls proliferation/migration dichotomy of glioblastoma by interacting with focal adhesion kinase.""",https://pubmed.ncbi.nlm.nih.gov/22310282,derive,derived,"function in glioblastoma-derived stem-like neurospheres, whose in"
Abstract,"""NCoR controls glioblastoma tumor cell characteristics.""",https://pubmed.ncbi.nlm.nih.gov/24335696,use,used,"in regulating glioblastoma cell characteristics, we used rna-mediated knockdown"
Abstract,"""NCoR controls glioblastoma tumor cell characteristics.""",https://pubmed.ncbi.nlm.nih.gov/24335696,reveal,reveal,the human glioblastoma cell line u87 in order to reveal ncor-
Abstract,"""NCoR controls glioblastoma tumor cell characteristics.""",https://pubmed.ncbi.nlm.nih.gov/24335696,include,included,"in adherent glioblastoma cells included an increased expression of autophagy genes,"
Abstract,"""NCoR controls glioblastoma tumor cell characteristics.""",https://pubmed.ncbi.nlm.nih.gov/24335696,show,showed,and this glioblastoma cell population showed dramatic increases in invasive properties in
Abstract,"""NCoR controls glioblastoma tumor cell characteristics.""",https://pubmed.ncbi.nlm.nih.gov/24335696,highlight,highlight,characteristics in glioblastoma cells and highlight the need for caution when transposing
Abstract,"""Small extracellular vesicles promote invadopodia activity in glioblastoma cells in a therapy-dependent manner.""",https://pubmed.ncbi.nlm.nih.gov/37014551,limit,limited,treatment for glioblastoma (gbm) is limited by the augmented invasiveness
Abstract,"""Expression of integrin alpha v beta 3 in small blood vessels of glioblastoma tumors.""",https://pubmed.ncbi.nlm.nih.gov/8939197,explore,explored,"characteristic of glioblastoma tumors, we explored the mrna and protein expression"
Abstract,"""Expression of integrin alpha v beta 3 in small blood vessels of glioblastoma tumors.""",https://pubmed.ncbi.nlm.nih.gov/8939197,fail,failed,"of 11 glioblastomas and 2 of 4 anaplastic astrocytomas, but failed"
Abstract,"""Transcriptional modulation of calcium-permeable AMPA receptor subunits in glioblastoma by MEK-ERK1/2 inhibitors and their role in invasion.""",https://pubmed.ncbi.nlm.nih.gov/31814223,secrete,secrete,"glioblastoma cells secrete a significant amount of glutamate, which"
Abstract,"""Transcriptional modulation of calcium-permeable AMPA receptor subunits in glioblastoma by MEK-ERK1/2 inhibitors and their role in invasion.""",https://pubmed.ncbi.nlm.nih.gov/31814223,express,express,"glioblastoma express ampar subunits; however, its regulation and"
Abstract,"""Transcriptional modulation of calcium-permeable AMPA receptor subunits in glioblastoma by MEK-ERK1/2 inhibitors and their role in invasion.""",https://pubmed.ncbi.nlm.nih.gov/31814223,signal,signaling,"invasion of glioblastoma, and erk signaling modulates the differential expression of"
Title,"""Heparan Sulfate Glycosaminoglycans in Glioblastoma Promote Tumor Invasion.""",https://pubmed.ncbi.nlm.nih.gov/28778876,promote,promote,glycosaminoglycans in glioblastoma promote tumor invasion.
Abstract,"""Dihydroartemisin inhibits glioma invasiveness via a ROS to P53 to beta-catenin signaling.""",https://pubmed.ncbi.nlm.nih.gov/28111262,contain,contain,type p53 glioblastoma cells and u251 cells contain mutant p53.
Abstract,"""Hypoxia can induce c-Met expression in glioma cells and enhance SF/HGF-induced cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17372907,find,found,"and 10 glioblastoma primary cultures, we found that in 50%"
Abstract,"""Hypoxia can induce c-Met expression in glioma cells and enhance SF/HGF-induced cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17372907,show,showed,hypoxia sensitized glioblastoma cell lines which showed hypoxic induction of c-
Abstract,"""Hypoxia can induce c-Met expression in glioma cells and enhance SF/HGF-induced cell migration.""",https://pubmed.ncbi.nlm.nih.gov/17372907,respond,respond,all human glioblastomas respond to hypoxia with an induction of c-
Abstract,"""Effects of Vitexin, a Natural Flavonoid Glycoside, on the Proliferation, Invasion, and Apoptosis of Human U251 Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/35281458,characterize,characterized,glioblastoma is a highly aggressive brain tumor characterized by high
Abstract,"""Effects of Vitexin, a Natural Flavonoid Glycoside, on the Proliferation, Invasion, and Apoptosis of Human U251 Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/35281458,explore,explore,human u251 glioblastoma cells and explore the underlying molecular mechanisms using mrna
Abstract,"""Effects of Vitexin, a Natural Flavonoid Glycoside, on the Proliferation, Invasion, and Apoptosis of Human U251 Glioblastoma Cells.""",https://pubmed.ncbi.nlm.nih.gov/35281458,suppress,suppressing,apoptosis of glioblastoma u251 cells through suppressing the jak/stat3 signaling
Abstract,"""Inhibiting stemness and invasive properties of glioblastoma tumorsphere by combined treatment with temozolomide and a newly designed biguanide (HL156A).""",https://pubmed.ncbi.nlm.nih.gov/27582539,assess,assess,", on glioblastoma tss (gmb tss) and assess the feasibility"
Abstract,"""Inhibiting stemness and invasive properties of glioblastoma tumorsphere by combined treatment with temozolomide and a newly designed biguanide (HL156A).""",https://pubmed.ncbi.nlm.nih.gov/27582539,combine,combined,"therapy against glioblastoma, alone or combined with a conventional therapeutic agent"
Title,"""The Carbonic Anhydrase Inhibitor E7070 Sensitizes Glioblastoma Cells to Radio- and Chemotherapy and Reduces Tumor Growth.""",https://pubmed.ncbi.nlm.nih.gov/34085182,radio-,radio-,e7070 sensitizes glioblastoma cells to radio- and chemotherapy and reduces tumor growth
Abstract,"""IKIP downregulates THBS1/FAK signaling to suppress migration and invasion by glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/38948026,affect,affects,"proliferation of glioblastoma (gbm) cells, but how it affects"
Title,"""Engineered 3D tumour model for study of glioblastoma aggressiveness and drug evaluation on a detachably assembled microfluidic device.""",https://pubmed.ncbi.nlm.nih.gov/30191323,assemble,assembled,study of glioblastoma aggressiveness and drug evaluation on a detachably assembled microfluidic
Abstract,"""Identification of genomic biomarkers and their pathway crosstalks for deciphering mechanistic links in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37277696,occur,occurring,glioblastoma is a grade iv pernicious neoplasm occurring in the
Abstract,"""Identification of genomic biomarkers and their pathway crosstalks for deciphering mechanistic links in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37277696,provide,providing,prognosis of glioblastoma but also in providing a molecular foothold for oncogenic
Abstract,"""Transmembrane protein CD9 is glioblastoma biomarker, relevant for maintenance of glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/26573230,contain,contain,suggests that glioblastomas contain a subpopulation of stem-like tumor cells
Abstract,"""Transmembrane protein CD9 is glioblastoma biomarker, relevant for maintenance of glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/26573230,need,need,that characterize glioblastoma stem cells need to be identified.
Abstract,"""Transmembrane protein CD9 is glioblastoma biomarker, relevant for maintenance of glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/26573230,compare,compared,analysis of glioblastoma tissues compared to normal brain tissues revealing sensible up
Abstract,"""Transmembrane protein CD9 is glioblastoma biomarker, relevant for maintenance of glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/26573230,isolate,isolated,regulation in glioblastoma stem cells isolated from primary biopsies and in primary
Abstract,"""Transmembrane protein CD9 is glioblastoma biomarker, relevant for maintenance of glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/26573230,show,showed,-silenced glioblastoma stem cells showed altered activation patterns of the akt
Abstract,"""Transmembrane protein CD9 is glioblastoma biomarker, relevant for maintenance of glioblastoma stem cells.""",https://pubmed.ncbi.nlm.nih.gov/26573230,promote,promoted,-silenced glioblastoma stem cells into nude rats promoted prolonged survival.
Title,"""Glioblastoma tumor initiating cells: therapeutic strategies targeting apoptosis and microRNA pathways.""",https://pubmed.ncbi.nlm.nih.gov/23331007,initiate,initiating,glioblastoma tumor initiating cells: therapeutic strategies targeting apoptosis and
Title,"""Prospective identification of glioblastoma cells generating dormant tumors.""",https://pubmed.ncbi.nlm.nih.gov/22970208,generate,generating,identification of glioblastoma cells generating dormant tumors.
Abstract,"""Enhancing dendritic cell-based vaccination for highly aggressive glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25327832,have,have,with primary glioblastoma (gbm) have a dismal prognosis despite standard
Abstract,"""Pentavalent technetium-99m dimercaptosuccinic acid [99m Tc-(V)DMSA] brain scintitomography--a plausible non-invasive depicter of glioblastoma proliferation and therapy response.""",https://pubmed.ncbi.nlm.nih.gov/17554495,depict,depict,"a recurrent glioblastoma multiforme, to depict its proliferative disposition."
Abstract,"""Expression and localization of scatter factor/hepatocyte growth factor in human astrocytomas.""",https://pubmed.ncbi.nlm.nih.gov/11296484,lack,lack,", most glioblastoma cell lines lack sf/hgf expression, raising"
Abstract,"""Expression and localization of scatter factor/hepatocyte growth factor in human astrocytomas.""",https://pubmed.ncbi.nlm.nih.gov/11296484,diffuse,diffuse,"we analyzed glioblastomas, anaplastic astrocytomas, diffuse astrocytomas, pilocytic astrocytomas"
Abstract,"""Expression and localization of scatter factor/hepatocyte growth factor in human astrocytomas.""",https://pubmed.ncbi.nlm.nih.gov/11296484,analyze,analyzed,in all glioblastoma specimens analyzed.
Abstract,"""Radiation-Triggered Selenium-Engineered Mesoporous Silica Nanocapsules for RNAi Therapy in Radiotherapy-Resistant Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36759969,remain,remains,-resistant glioblastoma (rrgbm) remains a significant clinical challenge because
Title,"""A role for GLUT3 in glioblastoma cell invasion that is not recapitulated by GLUT1.""",https://pubmed.ncbi.nlm.nih.gov/33843470,recapitulate,recapitulated,glut3 in glioblastoma cell invasion that is not recapitulated by glut1.
Abstract,"""The Candidate Tumor Suppressor Gene SLC8A2 Inhibits Invasion, Angiogenesis and Growth of Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29047259,explore,explored,slc8a2 in glioblastoma and explored the underlying molecular mechanism.
Abstract,"""The Candidate Tumor Suppressor Gene SLC8A2 Inhibits Invasion, Angiogenesis and Growth of Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/29047259,transfecte,transfected,the glioblastoma u87mg cells stably transfected with the lentivirus plasmid
Abstract,"""Tetraarsenic oxide-induced inhibition of malignant glioma cell invasion in vitro via a decrease in matrix metalloproteinase secretion and protein kinase B phosphorylation.""",https://pubmed.ncbi.nlm.nih.gov/25303017,exert,exerts,proliferation of glioblastoma cell lines and also exerts an anti-invasive
Abstract,"""Integrin alpha7 Is a Functional Marker and Potential Therapeutic Target in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/28602620,have,have,markers of glioblastoma stem-like cells (gscs) have potential
Abstract,"""NHERF-1: modulator of glioblastoma cell migration and invasion.""",https://pubmed.ncbi.nlm.nih.gov/19308292,sustain,sustains,rim of glioblastoma multiforme (gbm) tumors and that nherf-1 sustains
Abstract,"""NHERF-1: modulator of glioblastoma cell migration and invasion.""",https://pubmed.ncbi.nlm.nih.gov/19308292,deplete,depleted,glioblastoma multiforme cells with depleted nherf-1 evidenced a marked decrease
Title,"""Deltex-1 activates mitotic signaling and proliferation and increases the clonogenic and invasive potential of U373 and LN18 glioblastoma cells and correlates with patient survival.""",https://pubmed.ncbi.nlm.nih.gov/23451269,correlate,correlates,and ln18 glioblastoma cells and correlates with patient survival.
Abstract,"""Deltex-1 activates mitotic signaling and proliferation and increases the clonogenic and invasive potential of U373 and LN18 glioblastoma cells and correlates with patient survival.""",https://pubmed.ncbi.nlm.nih.gov/23451269,offer,offer,factor in glioblastoma and these findings offer new potential therapeutic targets.
Abstract,"""Intrinsic and Microenvironmental Drivers of Glioblastoma Invasion.""",https://pubmed.ncbi.nlm.nih.gov/38473812,know,known,glioblastoma (gbm) is known for its high invasiveness
Abstract,"""NEDD9 regulates 3D migratory activity independent of the Rac1 morphology switch in glioma and neuroblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24337070,derive,derive,switch of glioblastoma and neuroblastoma tumors that similarly derive from populations of
